Timestamp | Soil_Moisture(%) | Humidity(%) | Temperature(°C) | Light(%)
051358 | 10.19 | 50.34 | 21.35 | 978.00
051408 | 8.70 | 52.50 | 21.84 | 972.00
051418 | 6.14 | 45.76 | 22.06 | 886.00
051428 | 5.39 | 49.15 | 23.56 | 911.00
051438 | 7.85 | 52.76 | 23.81 | 918.00
051448 | 5.61 | 53.44 | 22.18 | 809.00
051458 | 7.03 | 49.11 | 20.80 | 798.00
051508 | 4.85 | 49.49 | 23.39 | 733.00
051518 | 3.01 | 54.83 | 22.22 | 795.00
051528 | 0.09 | 51.22 | 22.46 | 995.00
051538 | 0.00 | 45.88 | 20.53 | 996.00
051548 | 0.00 | 48.92 | 20.72 | 806.00
051558 | 0.00 | 51.13 | 23.95 | 763.00
051608 | 1.66 | 52.76 | 21.23 | 715.00
051618 | 0.00 | 49.05 | 23.06 | 755.00
051628 | 0.00 | 50.63 | 21.58 | 935.00
051638 | 2.15 | 52.62 | 22.01 | 818.00
051648 | 0.00 | 50.42 | 23.84 | 763.00
051658 | 0.00 | 52.84 | 21.73 | 862.00
051708 | 0.00 | 54.82 | 23.86 | 838.00
051718 | 0.00 | 53.03 | 20.76 | 944.00
051728 | 0.00 | 48.85 | 23.39 | 822.00
051738 | 0.29 | 51.86 | 22.41 | 808.00
051748 | 0.95 | 53.80 | 23.76 | 871.00
051758 | 0.00 | 53.12 | 20.45 | 775.00
051808 | 2.14 | 45.74 | 23.89 | 872.00
051818 | 0.00 | 51.62 | 20.91 | 790.00
051828 | 0.00 | 47.55 | 23.10 | 929.00
051838 | 0.00 | 46.98 | 22.60 | 744.00
051848 | 0.00 | 50.82 | 20.21 | 812.00
051858 | 1.74 | 51.99 | 23.04 | 752.00
051908 | 2.38 | 49.34 | 22.71 | 757.00
051918 | 1.92 | 47.93 | 20.06 | 820.00
051928 | 1.39 | 52.45 | 21.58 | 852.00
051938 | 0.00 | 51.36 | 22.76 | 777.00
051948 | 0.85 | 51.23 | 21.57 | 940.00
051958 | 0.85 | 53.07 | 21.11 | 837.00
052008 | 1.91 | 48.18 | 22.10 | 867.00
052018 | 0.00 | 49.46 | 20.03 | 730.00
052028 | 0.24 | 45.49 | 20.80 | 981.00
052038 | 0.00 | 46.64 | 20.64 | 813.00
052048 | 0.00 | 54.65 | 22.38 | 769.00
052058 | 0.00 | 50.90 | 23.27 | 780.00
052108 | 0.00 | 51.36 | 22.59 | 892.00
052118 | 0.00 | 52.56 | 23.49 | 1000.00
052128 | 2.45 | 51.64 | 23.07 | 952.00
052138 | 4.27 | 50.27 | 21.78 | 725.00
052148 | 2.40 | 46.11 | 21.80 | 732.00
052158 | 2.57 | 45.38 | 22.92 | 934.00
052208 | 0.00 | 47.45 | 20.16 | 798.00
052218 | 0.00 | 51.36 | 23.00 | 979.00
052228 | 0.00 | 45.41 | 22.95 | 901.00
052238 | 0.00 | 47.22 | 23.27 | 809.00
052248 | 2.19 | 45.53 | 20.75 | 911.00
052258 | 1.56 | 50.13 | 20.30 | 828.00
052308 | 1.92 | 51.21 | 23.59 | 788.00
052318 | 1.52 | 45.45 | 20.35 | 816.00
052328 | 3.19 | 47.44 | 23.31 | 910.00
052338 | 0.35 | 51.34 | 20.72 | 774.00
052348 | 0.00 | 54.26 | 20.01 | 720.00
052358 | 0.00 | 52.13 | 21.05 | 901.00
052408 | 1.91 | 53.29 | 23.65 | 907.00
052418 | 0.72 | 53.11 | 22.88 | 777.00
052428 | 0.00 | 54.56 | 23.89 | 794.00
052438 | 2.14 | 51.77 | 22.82 | 828.00
052448 | 3.42 | 49.14 | 21.32 | 806.00
052458 | 1.77 | 52.77 | 21.77 | 747.00
052508 | 3.53 | 45.39 | 21.52 | 700.00
052518 | 1.62 | 48.01 | 23.46 | 921.00
052528 | 0.00 | 49.88 | 22.55 | 822.00
052538 | 0.00 | 49.72 | 23.79 | 910.00
052548 | 0.00 | 45.68 | 20.52 | 983.00
052558 | 1.89 | 53.81 | 21.29 | 774.00
052608 | 3.41 | 47.58 | 21.60 | 890.00
052618 | 0.25 | 47.82 | 20.11 | 772.00
052628 | 1.20 | 51.03 | 23.79 | 917.00
052638 | 0.00 | 51.81 | 21.89 | 876.00
052648 | 0.00 | 47.68 | 20.25 | 992.00
052658 | 0.54 | 50.97 | 23.74 | 774.00
052708 | 0.00 | 45.74 | 20.25 | 934.00
052718 | 0.61 | 53.55 | 23.16 | 953.00
052728 | 1.17 | 49.70 | 22.84 | 953.00
052738 | 0.63 | 49.93 | 22.23 | 748.00
052748 | 2.93 | 47.26 | 21.02 | 725.00
052758 | 2.53 | 46.55 | 21.24 | 994.00
052808 | 1.43 | 54.78 | 22.53 | 962.00
052818 | 3.51 | 47.82 | 21.62 | 995.00
052828 | 4.22 | 49.31 | 23.51 | 944.00
052838 | 6.45 | 48.18 | 21.29 | 719.00
052848 | 4.00 | 49.85 | 20.55 | 822.00
052858 | 4.27 | 54.55 | 22.16 | 903.00
052908 | 1.44 | 52.16 | 21.56 | 742.00
052918 | 1.52 | 54.17 | 22.23 | 927.00
052928 | 0.59 | 47.01 | 22.36 | 850.00
052938 | 2.14 | 47.56 | 20.21 | 894.00
052948 | 0.00 | 46.70 | 21.44 | 876.00
052958 | 0.00 | 47.11 | 20.58 | 832.00
053008 | 0.00 | 46.98 | 21.28 | 989.00
053018 | 0.65 | 47.39 | 21.64 | 780.00
053028 | 1.22 | 54.03 | 23.93 | 962.00
053038 | 2.47 | 47.51 | 21.42 | 769.00
053048 | 2.85 | 47.88 | 22.48 | 993.00
053058 | 2.34 | 51.72 | 20.60 | 898.00
053108 | 1.81 | 53.87 | 22.25 | 997.00
053118 | 1.28 | 45.98 | 22.99 | 978.00
053128 | 0.00 | 53.76 | 23.00 | 724.00
053138 | 0.00 | 50.99 | 22.52 | 913.00
053148 | 1.09 | 52.92 | 22.23 | 758.00
053158 | 0.00 | 49.90 | 22.68 | 975.00
053208 | 2.28 | 52.62 | 22.24 | 999.00
053218 | 0.00 | 51.87 | 20.72 | 888.00
053228 | 0.27 | 49.47 | 21.39 | 739.00
053238 | 0.92 | 52.30 | 20.84 | 713.00
053248 | 0.00 | 50.38 | 20.18 | 847.00
053258 | 0.00 | 52.25 | 23.74 | 747.00
053308 | 0.00 | 51.19 | 23.80 | 926.00
053318 | 0.00 | 53.74 | 22.14 | 781.00
053328 | 0.00 | 45.41 | 23.77 | 920.00
053338 | 2.33 | 52.94 | 22.92 | 989.00
053348 | 0.31 | 51.17 | 22.67 | 926.00
053358 | 0.00 | 50.23 | 21.38 | 758.00
053408 | 0.23 | 48.09 | 21.03 | 993.00
053418 | 0.00 | 46.80 | 23.84 | 866.00
053428 | 0.00 | 51.68 | 22.86 | 776.00
053438 | 0.00 | 51.50 | 22.23 | 792.00
053448 | 0.00 | 51.26 | 21.51 | 725.00
053458 | 0.00 | 45.51 | 23.98 | 879.00
053508 | 0.00 | 45.69 | 22.66 | 752.00
053518 | 0.21 | 54.38 | 22.43 | 736.00
053528 | 1.83 | 50.35 | 21.57 | 819.00
053538 | 2.19 | 47.92 | 23.15 | 825.00
053548 | 0.00 | 54.01 | 23.01 | 768.00
053558 | 2.25 | 45.36 | 23.23 | 773.00
053608 | 3.56 | 46.42 | 20.06 | 947.00
053618 | 4.38 | 51.54 | 22.34 | 979.00
053628 | 1.63 | 49.77 | 23.56 | 920.00
053638 | 1.38 | 54.97 | 20.03 | 938.00
053648 | 0.00 | 51.60 | 21.85 | 816.00
053658 | 0.00 | 50.68 | 20.97 | 808.00
053708 | 0.00 | 52.52 | 22.06 | 863.00
053718 | 0.00 | 54.12 | 21.48 | 850.00
053728 | 0.00 | 53.73 | 22.48 | 830.00
053738 | 0.00 | 50.21 | 22.15 | 863.00
053748 | 0.19 | 51.58 | 20.90 | 758.00
053758 | 0.00 | 49.23 | 21.98 | 769.00
053808 | 0.00 | 46.52 | 22.96 | 941.00
053818 | 1.95 | 54.31 | 23.68 | 957.00
053828 | 3.32 | 51.68 | 22.36 | 716.00
053838 | 3.19 | 48.48 | 20.93 | 927.00
053848 | 2.74 | 52.03 | 23.89 | 880.00
053858 | 0.00 | 53.08 | 22.81 | 774.00
053908 | 0.00 | 54.61 | 21.27 | 881.00
053918 | 1.76 | 46.50 | 22.12 | 989.00
053928 | 0.00 | 54.83 | 20.29 | 972.00
053938 | 0.00 | 48.16 | 21.04 | 738.00
053948 | 0.00 | 47.08 | 22.05 | 754.00
053958 | 0.00 | 48.38 | 21.20 | 959.00
054008 | 0.00 | 50.85 | 22.53 | 925.00
054018 | 0.00 | 50.49 | 23.55 | 860.00
054028 | 0.49 | 48.60 | 22.36 | 866.00
054038 | 1.97 | 46.84 | 23.38 | 764.00
054048 | 3.63 | 49.46 | 21.63 | 949.00
054058 | 0.76 | 49.50 | 20.77 | 743.00
054108 | 0.00 | 53.14 | 20.18 | 798.00
054118 | 0.00 | 48.46 | 22.71 | 945.00
054128 | 1.14 | 54.49 | 21.21 | 726.00
054138 | 0.00 | 53.26 | 21.78 | 854.00
054148 | 0.93 | 54.75 | 20.60 | 954.00
054158 | 1.11 | 45.51 | 22.24 | 995.00
054208 | 0.00 | 48.10 | 23.51 | 972.00
054218 | 0.04 | 53.37 | 20.60 | 744.00
054228 | 0.00 | 50.61 | 21.42 | 827.00
054238 | 0.00 | 50.34 | 22.11 | 730.00
054248 | 0.00 | 51.88 | 21.24 | 984.00
054258 | 0.00 | 46.59 | 20.86 | 959.00
054308 | 1.75 | 54.47 | 20.60 | 997.00
054318 | 1.17 | 48.26 | 20.77 | 875.00
054328 | 0.53 | 51.08 | 20.39 | 942.00
054338 | 0.00 | 47.82 | 21.86 | 754.00
054348 | 0.00 | 49.71 | 23.12 | 999.00
054358 | 0.00 | 52.79 | 20.52 | 730.00
054408 | 0.13 | 51.14 | 23.73 | 853.00
054418 | 0.82 | 45.34 | 23.84 | 825.00
054428 | 1.92 | 54.07 | 21.77 | 726.00
054438 | 1.79 | 54.88 | 20.93 | 809.00
054448 | 4.00 | 50.54 | 22.20 | 889.00
054458 | 2.52 | 49.71 | 21.83 | 844.00
054508 | 2.59 | 47.40 | 20.48 | 874.00
054518 | 1.77 | 53.50 | 23.93 | 818.00
054528 | 0.76 | 50.32 | 22.48 | 736.00
054538 | 2.76 | 52.51 | 22.88 | 813.00
054548 | 0.36 | 49.74 | 22.29 | 978.00
054558 | 0.00 | 50.69 | 21.15 | 891.00
054608 | 0.00 | 48.67 | 20.68 | 811.00
054618 | 0.00 | 49.40 | 22.88 | 941.00
054628 | 1.95 | 49.41 | 22.61 | 798.00
054638 | 3.02 | 48.48 | 20.17 | 729.00
054648 | 0.42 | 48.26 | 21.21 | 942.00
054658 | 0.82 | 45.13 | 23.01 | 796.00
054708 | 1.07 | 49.97 | 21.65 | 848.00
054718 | 0.00 | 48.51 | 24.00 | 709.00
054728 | 0.00 | 45.34 | 22.13 | 822.00
054738 | 0.00 | 54.51 | 21.71 | 992.00
054748 | 0.00 | 50.39 | 21.23 | 745.00
054758 | 2.27 | 47.84 | 21.76 | 894.00
054808 | 4.39 | 52.03 | 21.41 | 922.00
054818 | 4.60 | 54.32 | 23.78 | 834.00
054828 | 3.35 | 54.95 | 20.24 | 724.00
054838 | 1.94 | 46.02 | 20.89 | 946.00
054848 | 1.45 | 47.54 | 21.05 | 982.00
054858 | 3.59 | 46.13 | 22.63 | 775.00
054908 | 4.54 | 48.13 | 22.86 | 940.00
054918 | 6.08 | 49.02 | 21.12 | 876.00
054928 | 4.18 | 49.80 | 23.63 | 900.00
054938 | 5.09 | 48.81 | 23.51 | 926.00
054948 | 6.12 | 45.09 | 22.98 | 925.00
054958 | 4.47 | 45.74 | 20.64 | 985.00
055008 | 1.90 | 46.13 | 22.12 | 855.00
055018 | 0.33 | 52.60 | 20.20 | 793.00
055028 | 0.00 | 50.00 | 20.05 | 886.00
055038 | 0.00 | 51.04 | 21.58 | 800.00
055048 | 0.00 | 50.78 | 22.31 | 891.00
055058 | 0.00 | 53.64 | 23.82 | 730.00
055108 | 0.55 | 53.15 | 23.48 | 970.00
055118 | 1.42 | 47.66 | 21.93 | 933.00
055128 | 2.06 | 47.33 | 23.13 | 724.00
055138 | 2.15 | 49.15 | 21.24 | 973.00
055148 | 0.00 | 52.51 | 22.67 | 989.00
055158 | 1.53 | 46.02 | 20.36 | 986.00
055208 | 2.19 | 45.97 | 23.22 | 860.00
055218 | 1.66 | 48.33 | 20.96 | 795.00
055228 | 3.03 | 47.06 | 21.83 | 721.00
055238 | 0.89 | 46.81 | 22.27 | 929.00
055248 | 0.00 | 49.41 | 20.36 | 752.00
055258 | 0.00 | 53.82 | 21.45 | 875.00
055308 | 1.69 | 47.33 | 22.92 | 841.00
055318 | 3.15 | 46.60 | 21.18 | 825.00
055328 | 2.44 | 46.23 | 21.35 | 759.00
055338 | 3.27 | 51.28 | 23.68 | 950.00
055348 | 0.00 | 53.07 | 22.48 | 799.00
055358 | 0.22 | 50.68 | 21.76 | 896.00
055408 | 1.80 | 46.95 | 22.84 | 770.00
055418 | 0.00 | 52.64 | 20.69 | 961.00
055428 | 0.00 | 49.54 | 20.70 | 913.00
055438 | 0.00 | 50.25 | 22.70 | 962.00
055448 | 0.00 | 46.75 | 22.46 | 749.00
055458 | 0.27 | 49.58 | 22.25 | 849.00
055508 | 0.95 | 51.21 | 23.20 | 947.00
055518 | 0.02 | 53.94 | 20.12 | 958.00
055528 | 0.00 | 48.22 | 23.14 | 737.00
055538 | 0.00 | 49.55 | 22.09 | 983.00
055548 | 0.53 | 46.49 | 21.39 | 961.00
055558 | 0.00 | 54.23 | 22.27 | 970.00
055608 | 0.00 | 49.14 | 20.22 | 804.00
055618 | 0.00 | 46.13 | 22.25 | 864.00
055628 | 0.00 | 47.69 | 23.64 | 812.00
055638 | 0.00 | 50.22 | 23.20 | 728.00
055648 | 0.00 | 53.10 | 21.09 | 797.00
055658 | 1.88 | 49.21 | 21.24 | 918.00
055708 | 3.68 | 48.00 | 22.50 | 853.00
055718 | 2.21 | 47.38 | 23.30 | 946.00
055728 | 0.18 | 45.27 | 21.88 | 743.00
055738 | 0.54 | 48.19 | 21.80 | 967.00
055748 | 0.00 | 51.31 | 22.67 | 752.00
055758 | 0.85 | 53.42 | 23.66 | 834.00
055808 | 0.00 | 51.86 | 21.99 | 820.00
055818 | 0.00 | 53.06 | 20.38 | 917.00
055828 | 1.01 | 51.32 | 23.15 | 869.00
055838 | 3.14 | 47.13 | 23.83 | 836.00
055848 | 3.89 | 49.17 | 20.67 | 935.00
055858 | 2.63 | 54.22 | 23.90 | 754.00
055908 | 1.38 | 53.39 | 22.70 | 993.00
055918 | 3.03 | 53.36 | 21.87 | 847.00
055928 | 4.99 | 47.51 | 23.87 | 926.00
055938 | 6.18 | 51.66 | 23.97 | 767.00
055948 | 7.70 | 46.60 | 23.12 | 724.00
055958 | 9.59 | 53.23 | 20.38 | 987.00
060008 | 8.93 | 46.06 | 21.77 | 29486.00
060018 | 7.90 | 48.14 | 20.39 | 24016.00
060028 | 7.79 | 53.36 | 20.33 | 23947.00
060038 | 9.71 | 53.34 | 21.72 | 21712.00
060048 | 6.71 | 46.80 | 21.21 | 27113.00
060058 | 9.05 | 48.93 | 20.56 | 26830.00
060108 | 10.35 | 51.24 | 23.17 | 24934.00
060118 | 9.21 | 51.45 | 22.80 | 26733.00
060128 | 6.65 | 49.86 | 21.94 | 29391.00
060138 | 5.67 | 52.97 | 21.37 | 25327.00
060148 | 6.24 | 54.57 | 23.54 | 27592.00
060158 | 6.29 | 49.14 | 21.50 | 29374.00
060208 | 6.19 | 47.75 | 21.71 | 23524.00
060218 | 4.12 | 46.14 | 21.30 | 22046.00
060228 | 5.31 | 53.88 | 23.43 | 29808.00
060238 | 5.51 | 53.65 | 20.29 | 28430.00
060248 | 7.23 | 53.19 | 23.85 | 29512.00
060258 | 4.52 | 47.89 | 20.50 | 25214.00
060308 | 6.79 | 47.31 | 20.74 | 28428.00
060318 | 8.52 | 52.29 | 20.43 | 22513.00
060328 | 6.98 | 53.69 | 21.71 | 28088.00
060338 | 3.82 | 46.32 | 22.06 | 25943.00
060348 | 6.22 | 51.45 | 21.63 | 23711.00
060358 | 5.15 | 52.78 | 20.01 | 23156.00
060408 | 6.73 | 46.18 | 23.07 | 22845.00
060418 | 7.06 | 45.64 | 20.05 | 25035.00
060428 | 8.53 | 48.78 | 23.90 | 29117.00
060438 | 8.08 | 52.03 | 23.00 | 24478.00
060448 | 5.63 | 46.68 | 22.50 | 23377.00
060458 | 3.78 | 51.88 | 21.48 | 28846.00
060508 | 3.85 | 54.93 | 21.97 | 27119.00
060518 | 2.67 | 53.87 | 20.81 | 24856.00
060528 | 3.67 | 53.29 | 22.75 | 21068.00
060538 | 1.03 | 49.40 | 20.13 | 22487.00
060548 | 1.08 | 51.85 | 21.05 | 24691.00
060558 | 0.00 | 53.78 | 23.87 | 29635.00
060608 | 0.00 | 45.48 | 23.38 | 28426.00
060618 | 0.00 | 51.25 | 23.84 | 22223.00
060628 | 0.00 | 52.37 | 22.33 | 24053.00
060638 | 0.03 | 54.73 | 21.30 | 22778.00
060648 | 0.00 | 49.27 | 20.09 | 29730.00
060658 | 0.00 | 51.01 | 21.89 | 29307.00
060708 | 2.30 | 47.40 | 22.39 | 23218.00
060718 | 1.47 | 53.64 | 21.22 | 26481.00
060728 | 3.18 | 45.56 | 23.74 | 28101.00
060738 | 5.28 | 52.24 | 21.20 | 26661.00
060748 | 7.27 | 49.75 | 20.57 | 25934.00
060758 | 8.32 | 52.49 | 22.72 | 22216.00
060808 | 6.34 | 48.47 | 21.42 | 21026.00
060818 | 4.00 | 54.69 | 23.22 | 24725.00
060828 | 4.54 | 47.17 | 21.31 | 29600.00
060838 | 2.19 | 51.54 | 23.54 | 25362.00
060848 | 3.46 | 51.75 | 23.73 | 24787.00
060858 | 0.54 | 52.81 | 21.67 | 23545.00
060908 | 0.38 | 53.26 | 21.84 | 27856.00
060918 | 2.31 | 54.55 | 20.05 | 26579.00
060928 | 4.27 | 53.76 | 20.14 | 28203.00
060938 | 2.16 | 53.15 | 22.74 | 28648.00
060948 | 3.15 | 46.75 | 20.57 | 22626.00
060958 | 2.35 | 47.82 | 23.58 | 23321.00
061008 | 3.80 | 45.76 | 22.18 | 22600.00
061018 | 0.85 | 52.26 | 20.12 | 29549.00
061028 | 2.05 | 48.49 | 21.47 | 23518.00
061038 | 3.19 | 45.09 | 23.64 | 29471.00
061048 | 4.71 | 54.11 | 20.39 | 28934.00
061058 | 4.50 | 45.17 | 20.50 | 21794.00
061108 | 3.29 | 50.75 | 22.88 | 29673.00
061118 | 0.55 | 50.61 | 22.56 | 29873.00
061128 | 1.98 | 54.12 | 22.99 | 26557.00
061138 | 3.59 | 48.24 | 20.45 | 24283.00
061148 | 5.86 | 45.23 | 23.30 | 22338.00
061158 | 3.83 | 50.86 | 22.85 | 24671.00
061208 | 2.85 | 52.29 | 22.45 | 25204.00
061218 | 3.39 | 46.55 | 21.26 | 27254.00
061228 | 1.94 | 54.76 | 22.20 | 27662.00
061238 | 2.07 | 54.00 | 20.37 | 27739.00
061248 | 0.00 | 54.10 | 22.85 | 24390.00
061258 | 0.00 | 47.69 | 23.45 | 28700.00
061308 | 0.00 | 48.37 | 22.24 | 23485.00
061318 | 2.00 | 52.27 | 20.08 | 26183.00
061328 | 0.54 | 46.51 | 23.01 | 27551.00
061338 | 0.23 | 48.66 | 22.86 | 22201.00
061348 | 0.00 | 51.15 | 20.98 | 22167.00
061358 | 0.00 | 49.24 | 20.68 | 23814.00
061408 | 0.00 | 47.76 | 21.54 | 28967.00
061418 | 0.00 | 52.12 | 23.57 | 22099.00
061428 | 0.00 | 48.41 | 20.77 | 29841.00
061438 | 0.00 | 48.42 | 20.48 | 29767.00
061448 | 0.00 | 52.57 | 20.20 | 22696.00
061458 | 0.00 | 51.28 | 21.31 | 25716.00
061508 | 0.00 | 48.19 | 23.60 | 28799.00
061518 | 1.18 | 53.95 | 20.91 | 23922.00
061528 | 1.31 | 46.91 | 21.45 | 27483.00
061538 | 0.00 | 50.40 | 22.56 | 26832.00
061548 | 0.00 | 47.39 | 22.19 | 25149.00
061558 | 0.25 | 47.37 | 23.87 | 29606.00
061608 | 0.00 | 45.46 | 22.48 | 23916.00
061618 | 2.11 | 49.09 | 21.33 | 26962.00
061628 | 0.06 | 54.80 | 21.38 | 25240.00
061638 | 2.11 | 46.67 | 21.95 | 28125.00
061648 | 0.00 | 54.13 | 23.81 | 27879.00
061658 | 0.00 | 54.33 | 21.27 | 26059.00
061708 | 0.00 | 48.41 | 20.33 | 28848.00
061718 | 0.00 | 54.97 | 22.18 | 26024.00
061728 | 1.77 | 51.71 | 21.32 | 26688.00
061738 | 0.90 | 53.46 | 21.89 | 23165.00
061748 | 0.00 | 45.23 | 21.19 | 25565.00
061758 | 1.60 | 46.73 | 21.38 | 28639.00
061808 | 0.81 | 47.57 | 22.17 | 26186.00
061818 | 0.00 | 45.26 | 23.60 | 21147.00
061828 | 0.65 | 49.79 | 22.54 | 21347.00
061838 | 2.45 | 48.74 | 22.77 | 25409.00
061848 | 0.38 | 46.69 | 20.81 | 27453.00
061858 | 1.93 | 53.89 | 23.46 | 25148.00
061908 | 0.71 | 50.85 | 23.26 | 25723.00
061918 | 0.00 | 51.64 | 23.30 | 21622.00
061928 | 0.00 | 49.72 | 22.53 | 26719.00
061938 | 0.00 | 52.05 | 23.96 | 24562.00
061948 | 0.00 | 47.00 | 23.71 | 29740.00
061958 | 0.68 | 45.15 | 23.15 | 26762.00
062008 | 0.00 | 52.99 | 22.10 | 22545.00
062018 | 0.00 | 45.85 | 20.55 | 25356.00
062028 | 0.00 | 48.73 | 22.13 | 21304.00
062038 | 1.74 | 47.09 | 22.49 | 28390.00
062048 | 3.87 | 52.81 | 20.87 | 24316.00
062058 | 5.73 | 53.50 | 22.10 | 29354.00
062108 | 2.43 | 48.27 | 22.11 | 27233.00
062118 | 1.38 | 51.58 | 23.33 | 27521.00
062128 | 1.59 | 49.17 | 21.71 | 23611.00
062138 | 0.10 | 54.12 | 20.27 | 24635.00
062148 | 1.37 | 48.90 | 22.20 | 21987.00
062158 | 1.75 | 46.80 | 21.81 | 24829.00
062208 | 0.00 | 46.09 | 21.32 | 22085.00
062218 | 0.00 | 50.71 | 22.67 | 25582.00
062228 | 0.76 | 52.17 | 20.68 | 21756.00
062238 | 0.19 | 46.53 | 23.32 | 29571.00
062248 | 0.99 | 49.98 | 23.79 | 29085.00
062258 | 0.00 | 53.70 | 20.38 | 27199.00
062308 | 0.39 | 54.91 | 20.13 | 25275.00
062318 | 1.22 | 52.14 | 22.87 | 22052.00
062328 | 3.22 | 52.61 | 23.68 | 25313.00
062338 | 4.70 | 47.44 | 21.62 | 28266.00
062348 | 2.73 | 47.98 | 22.79 | 27548.00
062358 | 4.69 | 54.29 | 22.09 | 28613.00
062408 | 3.34 | 52.33 | 23.29 | 28537.00
062418 | 3.41 | 52.22 | 21.72 | 23539.00
062428 | 1.89 | 54.90 | 23.26 | 22410.00
062438 | 2.00 | 53.92 | 22.69 | 21571.00
062448 | 2.86 | 45.86 | 21.75 | 26510.00
062458 | 0.00 | 48.84 | 22.42 | 29735.00
062508 | 0.00 | 52.25 | 23.96 | 29690.00
062518 | 0.00 | 52.60 | 23.42 | 26285.00
062528 | 0.00 | 53.10 | 22.02 | 28956.00
062538 | 1.84 | 50.78 | 22.43 | 28226.00
062548 | 2.41 | 52.52 | 22.42 | 21603.00
062558 | 2.91 | 51.26 | 22.27 | 29536.00
062608 | 1.12 | 48.70 | 22.96 | 25769.00
062618 | 2.22 | 51.74 | 22.45 | 25450.00
062628 | 4.14 | 47.20 | 22.54 | 26861.00
062638 | 6.24 | 54.49 | 23.01 | 25705.00
062648 | 8.66 | 48.13 | 20.73 | 22289.00
062658 | 10.65 | 52.52 | 22.70 | 25840.00
062708 | 12.06 | 49.95 | 22.29 | 21934.00
062718 | 13.04 | 54.85 | 22.14 | 28812.00
062728 | 13.70 | 50.01 | 20.79 | 24876.00
062738 | 13.14 | 51.88 | 22.61 | 21655.00
062748 | 14.85 | 49.48 | 20.89 | 23806.00
062758 | 12.24 | 47.97 | 20.26 | 27346.00
062808 | 11.76 | 53.46 | 23.11 | 22803.00
062818 | 8.42 | 50.52 | 21.73 | 22500.00
062828 | 6.74 | 47.55 | 21.76 | 26580.00
062838 | 5.85 | 54.51 | 20.47 | 25940.00
062848 | 4.54 | 46.70 | 20.67 | 25874.00
062858 | 3.62 | 46.07 | 22.23 | 25458.00
062908 | 4.79 | 49.91 | 22.08 | 27280.00
062918 | 6.02 | 49.56 | 23.11 | 26399.00
062928 | 7.39 | 53.04 | 20.79 | 26079.00
062938 | 4.32 | 49.43 | 21.47 | 24704.00
062948 | 4.82 | 47.12 | 21.29 | 24228.00
062958 | 1.51 | 53.45 | 22.92 | 22255.00
063008 | 0.00 | 51.14 | 20.56 | 22006.00
063018 | 0.00 | 49.97 | 22.53 | 29186.00
063028 | 0.00 | 47.73 | 23.63 | 29470.00
063038 | 1.22 | 50.53 | 23.32 | 24039.00
063048 | 0.27 | 49.21 | 21.32 | 22716.00
063058 | 0.91 | 47.50 | 20.78 | 21470.00
063108 | 3.41 | 48.49 | 23.75 | 22809.00
063118 | 1.12 | 54.16 | 21.98 | 21711.00
063128 | 2.21 | 46.94 | 21.12 | 25258.00
063138 | 1.61 | 54.20 | 22.68 | 21111.00
063148 | 3.88 | 54.98 | 23.22 | 28139.00
063158 | 0.71 | 46.71 | 20.52 | 22247.00
063208 | 0.00 | 54.91 | 22.22 | 22052.00
063218 | 0.28 | 48.31 | 20.73 | 29990.00
063228 | 0.00 | 51.34 | 23.97 | 23943.00
063238 | 0.99 | 53.17 | 20.67 | 28188.00
063248 | 2.42 | 48.02 | 20.58 | 23898.00
063258 | 0.31 | 54.64 | 21.71 | 29897.00
063308 | 0.00 | 49.50 | 20.07 | 27016.00
063318 | 0.00 | 45.74 | 22.59 | 28110.00
063328 | 0.00 | 49.16 | 22.96 | 25469.00
063338 | 1.75 | 53.98 | 22.57 | 24264.00
063348 | 0.00 | 47.01 | 23.13 | 26698.00
063358 | 0.00 | 54.70 | 20.56 | 23314.00
063408 | 0.00 | 48.89 | 23.16 | 26756.00
063418 | 0.00 | 54.57 | 20.26 | 23361.00
063428 | 0.50 | 47.21 | 20.78 | 25159.00
063438 | 0.00 | 47.70 | 22.60 | 23745.00
063448 | 0.00 | 49.65 | 20.08 | 26105.00
063458 | 0.24 | 54.02 | 21.11 | 27455.00
063508 | 0.00 | 47.19 | 21.46 | 25571.00
063518 | 0.00 | 45.56 | 23.00 | 26096.00
063528 | 0.00 | 46.16 | 22.34 | 29133.00
063538 | 0.00 | 49.46 | 21.46 | 24406.00
063548 | 1.21 | 47.16 | 23.35 | 24326.00
063558 | 0.79 | 47.95 | 21.69 | 22266.00
063608 | 0.00 | 48.88 | 23.35 | 24036.00
063618 | 0.00 | 46.74 | 21.09 | 29919.00
063628 | 0.86 | 49.21 | 23.31 | 23801.00
063638 | 0.00 | 46.08 | 21.38 | 22893.00
063648 | 0.00 | 54.15 | 21.63 | 25576.00
063658 | 0.34 | 47.26 | 22.96 | 26209.00
063708 | 0.00 | 45.05 | 22.24 | 22576.00
063718 | 0.24 | 53.08 | 20.50 | 26454.00
063728 | 2.43 | 52.91 | 23.94 | 21237.00
063738 | 0.00 | 52.24 | 21.21 | 27144.00
063748 | 0.00 | 49.83 | 22.08 | 22395.00
063758 | 0.00 | 54.60 | 23.38 | 26509.00
063808 | 2.09 | 49.57 | 20.26 | 25932.00
063818 | 0.00 | 49.67 | 21.34 | 29027.00
063828 | 0.00 | 53.53 | 22.08 | 27634.00
